log_id,log_timestamp,sensor_id,sensor_type,sensor_battery_pct,sensor_signal,calibration_status,sensor_accuracy,batch_id,product_type,quantity_kg,batch_origin,batch_destination,required_temp_min,required_temp_max,shipment_id,vehicle_id,driver_id,port_airport,shipment_status,recorded_temp,recorded_humidity,gps_location,is_missing,is_noisy,is_imputed,original_temp,imputed_temp,anomaly_score,sensor_status,batch_compliance,shipment_risk_score
246282,2026-08-31 17:24 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.51,87.7,"GPS: 48.7200 N, -123.4200 W",0,0,0,5.51,5.51,0.05,NORMAL,CRITICAL,0.83
246283,2026-08-31 17:39 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.42,86.5,"GPS: 48.7300 N, -123.4300 W",0,0,0,5.42,5.42,0.05,NORMAL,CRITICAL,0.83
246284,2026-08-31 17:54 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,4.8,87.2,"GPS: 48.7400 N, -123.4400 W",0,0,0,4.8,4.8,0.05,NORMAL,CRITICAL,0.83
246285,2026-08-31 18:09 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,2.59,92.4,"GPS: 48.7500 N, -123.4500 W",0,0,0,2.59,2.59,0.05,NORMAL,CRITICAL,0.83
246286,2026-08-31 18:24 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,4.55,89.2,"GPS: 48.7600 N, -123.4600 W",0,0,0,4.55,4.55,0.05,NORMAL,CRITICAL,0.83
246287,2026-08-31 18:39 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.47,95.2,"GPS: 48.7700 N, -123.4700 W",0,0,0,3.47,3.47,0.05,NORMAL,CRITICAL,0.83
246288,2026-08-31 18:54 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.93,93.6,"GPS: 48.7800 N, -123.4800 W",0,0,0,3.93,3.93,0.05,NORMAL,CRITICAL,0.83
246289,2026-08-31 19:09 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.55,92.8,"GPS: 48.7900 N, -123.4900 W",0,0,0,3.55,3.55,0.05,NORMAL,CRITICAL,0.83
246290,2026-08-31 19:24 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.71,88.8,"GPS: 48.8000 N, -123.5000 W",0,0,0,5.71,5.71,0.05,NORMAL,CRITICAL,0.83
246291,2026-08-31 19:39 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.34,91.5,"GPS: 48.8100 N, -123.5100 W",0,0,0,5.34,5.34,0.05,NORMAL,CRITICAL,0.83
246292,2026-08-31 19:54 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.74,94.3,"GPS: 48.8200 N, -123.5200 W",0,0,0,3.74,3.74,0.05,NORMAL,CRITICAL,0.83
246293,2026-08-31 20:09 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,4.25,86.5,"GPS: 48.8300 N, -123.5300 W",0,0,0,4.25,4.25,0.05,NORMAL,CRITICAL,0.83
246294,2026-08-31 20:24 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,4.72,88.4,"GPS: 48.8400 N, -123.5400 W",0,0,0,4.72,4.72,0.05,NORMAL,CRITICAL,0.83
246295,2026-08-31 20:39 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,2.42,89.7,"GPS: 48.8500 N, -123.5500 W",0,0,0,2.42,2.42,0.05,NORMAL,CRITICAL,0.83
246296,2026-08-31 20:54 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.75,93.2,"GPS: 48.8600 N, -123.5600 W",0,0,0,5.75,5.75,0.05,NORMAL,CRITICAL,0.83
246297,2026-08-31 21:09 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,4.0,86.8,"GPS: 48.8700 N, -123.5700 W",0,0,0,4.0,4.0,0.05,NORMAL,CRITICAL,0.83
246298,2026-08-31 21:24 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.41,89.3,"GPS: 48.8800 N, -123.5800 W",0,0,0,3.41,3.41,0.05,NORMAL,CRITICAL,0.83
246299,2026-08-31 21:39 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.89,86.6,"GPS: 48.8900 N, -123.5900 W",0,0,0,3.89,3.89,0.05,NORMAL,CRITICAL,0.83
246300,2026-08-31 21:54 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.48,94.6,"GPS: 48.9000 N, -123.6000 W",0,0,0,3.48,3.48,0.05,NORMAL,CRITICAL,0.83
246301,2026-08-31 22:09 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,3.24,90.3,"GPS: 48.9100 N, -123.6100 W",0,0,0,3.24,3.24,0.05,NORMAL,CRITICAL,0.83
246302,2026-08-31 22:24 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.4,94.4,"GPS: 48.9200 N, -123.6200 W",0,0,0,5.4,5.4,0.05,NORMAL,CRITICAL,0.83
246303,2026-08-31 22:39 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,2.59,95.5,"GPS: 48.9300 N, -123.6300 W",0,0,0,2.59,2.59,0.05,NORMAL,CRITICAL,0.83
246304,2026-08-31 22:54 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.24,85.9,"GPS: 48.9400 N, -123.6400 W",0,0,0,5.24,5.24,0.05,NORMAL,CRITICAL,0.83
246305,2026-08-31 23:09 UTC,SNS-1027,IoT Multi-Sensor (Temp/Humidity/GPS),97,EXCELLENT,VALID,99.19,BTC-SEA-5027,Maine Lobster (Live),1774.7,Portland Marine Terminal (OR),Seoul Incheon Cargo Terminal (ICN - South Korea),2.0,6.0,SHP-2026-127,TRK-227,DRV-108,Port of Seattle Terminal 18,INSPECTION_PASSED,5.31,91.3,"GPS: 48.9500 N, -123.6500 W",0,0,0,5.31,5.31,0.05,NORMAL,CRITICAL,0.83
246306,2026-08-30 15:24 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,3.19,87.6,"GPS: 47.6000 N, -122.3000 W",0,0,0,3.19,3.19,0.05,NORMAL,NORMAL,0.26
246307,2026-08-30 15:39 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,3.42,92.8,"GPS: 47.6100 N, -122.3100 W",0,0,0,3.42,3.42,0.05,NORMAL,NORMAL,0.26
246308,2026-08-30 15:54 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.24,85.1,"GPS: 47.6200 N, -122.3200 W",0,0,0,1.24,1.24,0.05,NORMAL,NORMAL,0.26
246309,2026-08-30 16:09 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.59,87.2,"GPS: 47.6300 N, -122.3300 W",0,0,0,1.59,1.59,0.05,NORMAL,NORMAL,0.26
246310,2026-08-30 16:24 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.06,92.6,"GPS: 47.6400 N, -122.3400 W",0,0,0,2.06,2.06,0.05,NORMAL,NORMAL,0.26
246311,2026-08-30 16:39 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.75,93.1,"GPS: 47.6500 N, -122.3500 W",0,0,0,1.75,1.75,0.05,NORMAL,NORMAL,0.26
246312,2026-08-30 16:54 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.25,91.7,"GPS: 47.6600 N, -122.3600 W",0,0,0,1.25,1.25,0.05,NORMAL,NORMAL,0.26
246313,2026-08-30 17:09 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.41,86.2,"GPS: 47.6700 N, -122.3700 W",0,0,0,2.41,2.41,0.05,NORMAL,NORMAL,0.26
246314,2026-08-30 17:24 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.46,87.6,"GPS: 47.6800 N, -122.3800 W",0,0,0,2.46,2.46,0.05,NORMAL,NORMAL,0.26
246315,2026-08-30 17:39 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,3.07,94.1,"GPS: 47.6900 N, -122.3900 W",0,0,0,3.07,3.07,0.05,NORMAL,NORMAL,0.26
246316,2026-08-30 17:54 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,3.64,95.8,"GPS: 47.7000 N, -122.4000 W",0,0,0,3.64,3.64,0.05,NORMAL,NORMAL,0.26
246317,2026-08-30 18:09 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,0.92,91.9,"GPS: 47.7100 N, -122.4100 W",0,0,0,0.92,0.92,0.05,NORMAL,NORMAL,0.26
246318,2026-08-30 18:24 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.05,92.6,"GPS: 47.7200 N, -122.4200 W",0,0,0,2.05,2.05,0.05,NORMAL,NORMAL,0.26
246319,2026-08-30 18:39 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.69,91.4,"GPS: 47.7300 N, -122.4300 W",0,0,0,1.69,1.69,0.05,NORMAL,NORMAL,0.26
246320,2026-08-30 18:54 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.43,85.1,"GPS: 47.7400 N, -122.4400 W",0,0,0,2.43,2.43,0.05,NORMAL,NORMAL,0.26
246321,2026-08-30 19:09 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.72,87.6,"GPS: 47.7500 N, -122.4500 W",0,0,0,1.72,1.72,0.05,NORMAL,NORMAL,0.26
246322,2026-08-30 19:24 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.01,89.6,"GPS: 47.7600 N, -122.4600 W",0,0,0,1.01,1.01,0.05,NORMAL,NORMAL,0.26
246323,2026-08-30 19:39 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.51,87.1,"GPS: 47.7700 N, -122.4700 W",0,0,0,1.51,1.51,0.05,NORMAL,NORMAL,0.26
246324,2026-08-30 19:54 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,3.18,85.8,"GPS: 47.7800 N, -122.4800 W",0,0,0,3.18,3.18,0.05,NORMAL,NORMAL,0.26
246325,2026-08-30 20:09 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.58,93.7,"GPS: 47.7900 N, -122.4900 W",0,0,0,1.58,1.58,0.05,NORMAL,NORMAL,0.26
246326,2026-08-30 20:24 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,0.78,86.8,"GPS: 47.8000 N, -122.5000 W",0,0,0,0.78,0.78,0.05,NORMAL,NORMAL,0.26
246327,2026-08-30 20:39 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.74,93.7,"GPS: 47.8100 N, -122.5100 W",0,0,0,1.74,1.74,0.05,NORMAL,NORMAL,0.26
246328,2026-08-30 20:54 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,1.01,89.5,"GPS: 47.8200 N, -122.5200 W",0,0,0,1.01,1.01,0.05,NORMAL,NORMAL,0.26
246329,2026-08-30 21:09 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.09,89.2,"GPS: 47.8300 N, -122.5300 W",0,0,0,2.09,2.09,0.05,NORMAL,NORMAL,0.26
246330,2026-08-30 21:24 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-6.32,94.2,"GPS: 47.8400 N, -122.5400 W",0,1,0,-6.32,-6.32,0.45,WARNING,NORMAL,0.26
246331,2026-08-30 21:39 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.41,91.6,"GPS: 47.8500 N, -122.5500 W",0,0,0,2.41,2.41,0.05,NORMAL,NORMAL,0.26
246332,2026-08-30 21:54 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,0.72,94.0,"GPS: 47.8600 N, -122.5600 W",0,0,0,0.72,0.72,0.05,NORMAL,NORMAL,0.26
246333,2026-08-30 22:09 UTC,SNS-1028,IoT Multi-Sensor (Temp/Humidity/GPS),75,GOOD,VALID,98.92,BTC-SEA-5028,Black Tiger Shrimp (Chilled),3222.9,Vancouver Pacific Processing Hub (BC),Singapore Changi Freight Hub (SIN - Singapore),0.5,4.0,SHP-2026-128,TRK-228,DRV-108,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,2.86,88.8,"GPS: 47.8700 N, -122.5700 W",0,0,0,2.86,2.86,0.05,NORMAL,NORMAL,0.26
