buffer_id,payload_type,payload_data,created_at,synced,payload_hash,sync_status,retry_count,error_message
283,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -19.57, ""humidity"": 88.1, ""location"": ""GPS: 45.1600 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,02e171994cc3c997cdaf6b8fc13b03276b11b8111b985356835d6eee989f0e4e,SYNCED,0,
284,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -19.75, ""humidity"": 94.9, ""location"": ""GPS: 45.1600 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,697f2bfff9797df850e4f177bb49c02b023bfb2772bc4892d91d094f11b80110,SYNCED,0,
285,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -21.64, ""humidity"": 87.0, ""location"": ""GPS: 45.1600 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,ef5e7028fd1f632afee6d78fc366e9fba76ada6c57c334a4e69a7da9274ec24f,SYNCED,0,
286,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -18.19, ""humidity"": 91.0, ""location"": ""GPS: 45.1600 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,737d5c1f065e4c6d02daa10a6659b1feb69ecde386755f294ffbc14fe128d0c0,SYNCED,0,
287,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -18.24, ""humidity"": 90.8, ""location"": ""GPS: 45.1600 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,c93a6ae1dc4cd7314b655baba4ae40a1da271810fde86105e32c10b46d9287b1,SYNCED,0,
288,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -20.53, ""humidity"": 88.9, ""location"": ""GPS: 45.1600 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,84b74e7cbfcaab8cfac1cc5c884e2df80ce21270252b08a4e588b7facc965254,SYNCED,0,
289,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -19.12, ""humidity"": 89.2, ""location"": ""GPS: 45.1600 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,7c99a003943f45b01e73b36b1517f83d44c6147fcb7fd0348cbd381e186bdcf7,SYNCED,0,
290,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 05:34:34 UTC"", ""temperature"": -18.08, ""humidity"": 85.3, ""location"": ""GPS: 45.1600 N, -120.1200 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,c3e094d7b1c2b303c0bfd48e6a5eeed196cb5d2e3adb6ae3a48b92437b8ac905,SYNCED,0,
291,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 05:49:34 UTC"", ""temperature"": -20.05, ""humidity"": 89.4, ""location"": ""GPS: 45.1600 N, -120.1300 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,4f3f9717a28e0f26783acb2fc5d7d0ff096c66e06f32b65ed2dba949f6ff2694,SYNCED,0,
292,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 06:04:34 UTC"", ""temperature"": -18.22, ""humidity"": 92.1, ""location"": ""GPS: 45.1600 N, -120.1400 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,f8e382f1b7d46ca108cef87eb442fbabc2d57330ab934c012df3ab3b957bd793,SYNCED,0,
293,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1016"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 06:19:34 UTC"", ""temperature"": -19.06, ""humidity"": 91.2, ""location"": ""GPS: 45.1600 N, -120.1500 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,c5f6e2a6fbcb35def2560f30c407d20824385c464e2505f5d8f5b80009117c1c,SYNCED,0,
294,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 02:34:34 UTC"", ""temperature"": -18.31, ""humidity"": 87.1, ""location"": ""GPS: 45.1700 N, -120.0000 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,5949368a9c2e4f4885b0ba50cd2b0d857d606db1340e2f72f7fe9b888ba5f7d2,SYNCED,0,
295,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 02:49:34 UTC"", ""temperature"": -19.12, ""humidity"": 88.6, ""location"": ""GPS: 45.1700 N, -120.0100 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,cec67ec9f1bbf012e0866ba2b4e0a5f32681f274e984384ad714252a805b47b1,SYNCED,0,
296,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 03:04:34 UTC"", ""temperature"": -18.83, ""humidity"": 94.9, ""location"": ""GPS: 45.1700 N, -120.0200 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,bfcdb2c1faf37743ac4cae4b81cc7542494c6be9f71ca0da3f5a83bc244170d4,SYNCED,0,
297,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 03:19:34 UTC"", ""temperature"": -19.75, ""humidity"": 88.9, ""location"": ""GPS: 45.1700 N, -120.0300 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,84236f956cd6cf5b7da48d7299b846cd57b980b63c2896177cf06e3c9795a751,SYNCED,0,
298,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 03:34:34 UTC"", ""temperature"": -21.12, ""humidity"": 86.2, ""location"": ""GPS: 45.1700 N, -120.0400 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,d73d63bc06a5c44ffd0c2b7bad40ef9aee4a986787e6870c301c0b6a2bd7ec98,SYNCED,0,
299,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -19.86, ""humidity"": 87.2, ""location"": ""GPS: 45.1700 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,60dcd2d6abaab6480f6fb48c4d7cc2977e017eeeb939105183db9dbb30bae042,SYNCED,0,
300,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -19.85, ""humidity"": 89.0, ""location"": ""GPS: 45.1700 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,70bacdd9c757b190d8ec0e52effdc9c94eedab2f71266e78edafc13bd270683f,SYNCED,0,
301,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -18.77, ""humidity"": 93.3, ""location"": ""GPS: 45.1700 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,9bc7ad1c68ca7f05271646212587b11151d8261b739604dcba253279ec0d3cd4,SYNCED,0,
302,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -20.46, ""humidity"": 87.4, ""location"": ""GPS: 45.1700 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,7932a431d792bd67a6bb892a371e4e174ee2dd851c3f8ea4d29dd29c52797f7e,SYNCED,0,
303,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -19.49, ""humidity"": 93.4, ""location"": ""GPS: 45.1700 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,979ef48e0f724e11657b75535e6b9c0d3375c839d36465be245773c4c4d5ca46,SYNCED,0,
304,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -18.49, ""humidity"": 88.7, ""location"": ""GPS: 45.1700 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,24e043fdce12e49800bb140138712f17c3f5744f8f4a35990f6f94d7daec8619,SYNCED,0,
305,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -21.78, ""humidity"": 94.9, ""location"": ""GPS: 45.1700 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,db83745ea556dab08dea65ddbed24d0397667ac0e4b86ce7ccb036d95ed93e4e,SYNCED,0,
306,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 05:34:34 UTC"", ""temperature"": -18.31, ""humidity"": 90.7, ""location"": ""GPS: 45.1700 N, -120.1200 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,cb11fb7bd9307ea75bda401b0afb571eafea8e438907978f63111163fcf2949a,SYNCED,0,
307,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 05:49:34 UTC"", ""temperature"": -20.19, ""humidity"": 90.5, ""location"": ""GPS: 45.1700 N, -120.1300 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,621a94b64a7de2ea9c193925502a62bda9726bdd51632d56e7913ac246ca741e,SYNCED,0,
308,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 06:04:34 UTC"", ""temperature"": -20.32, ""humidity"": 88.5, ""location"": ""GPS: 45.1700 N, -120.1400 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,178c04cb436e2265d7b0a134e518e45068c9d5fbdcf0f954942d672a2b2c6eb4,SYNCED,0,
309,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1017"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-15 06:19:34 UTC"", ""temperature"": -18.78, ""humidity"": 89.8, ""location"": ""GPS: 45.1700 N, -120.1500 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,5ccb66a87ce9b8cd8557d2677b25a8a3967e94da4a7bae0e3bfef7e1365d1bde,SYNCED,0,
310,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 02:34:34 UTC"", ""temperature"": -21.73, ""humidity"": 92.7, ""location"": ""GPS: 45.1800 N, -120.0000 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,5e8398be5e3aa8250123ae389e06b29de86dc568905c1fbd4689d3cd1ff8cecf,SYNCED,0,
311,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 02:49:34 UTC"", ""temperature"": -21.1, ""humidity"": 89.3, ""location"": ""GPS: 45.1800 N, -120.0100 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,39d9340346dcc98544e16a6c96dab3e5d738496d3d61065c56decb14e1a8a2a3,SYNCED,0,
312,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:04:34 UTC"", ""temperature"": -21.58, ""humidity"": 91.8, ""location"": ""GPS: 45.1800 N, -120.0200 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,c06fb413fbd731d5ba640ee175594b35363a0efcfb9956eccedf1515a57fe06a,SYNCED,0,
313,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:19:34 UTC"", ""temperature"": -18.14, ""humidity"": 86.1, ""location"": ""GPS: 45.1800 N, -120.0300 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,f4044ee4c5d167a52d9280fa18bfb9d2ae24157af9cd8df9da4f080dc5fe5052,SYNCED,0,
314,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:34:34 UTC"", ""temperature"": -18.01, ""humidity"": 88.3, ""location"": ""GPS: 45.1800 N, -120.0400 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,71291e2578235b4a8b3eb5c3c838973b438b0f070baee78c9a1353f779f8a4e6,SYNCED,0,
315,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -21.76, ""humidity"": 90.9, ""location"": ""GPS: 45.1800 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,c4b82fd7941da99ac6d1b59a205a7295eee863465276a1af57c19a39140560d9,SYNCED,0,
316,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -21.1, ""humidity"": 94.4, ""location"": ""GPS: 45.1800 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,9a5c089e7b8db7f7677861d296ff79382bb881895cf6ef372db4d33c417195d5,SYNCED,0,
317,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -18.36, ""humidity"": 85.2, ""location"": ""GPS: 45.1800 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,5a9a64897eeb54de8b87348283c6aeda44a1fed990cf2dcbf2fd0059f70d19ca,SYNCED,0,
318,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -18.91, ""humidity"": 88.4, ""location"": ""GPS: 45.1800 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,9526c9fe75c9739cfe67a94a010a7f7d07ec8b47fd57f3befc3167f1e3ff7e73,SYNCED,0,
319,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -19.59, ""humidity"": 87.9, ""location"": ""GPS: 45.1800 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,2d725e67d30d108dd7358c3d8881d8a6f1f46294cf68fa48853ace248d66ab11,SYNCED,0,
320,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -21.19, ""humidity"": 92.7, ""location"": ""GPS: 45.1800 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,373a540f610424271f3f032878d4eeb12fce273602a4dcc0c60d9d9022d86352,SYNCED,0,
321,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -18.99, ""humidity"": 89.6, ""location"": ""GPS: 45.1800 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,c91f213fbd8b44c4535599a0710e3e064c53f1181ca80dba52052e66b1f31141,SYNCED,0,
322,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:34:34 UTC"", ""temperature"": -20.29, ""humidity"": 94.7, ""location"": ""GPS: 45.1800 N, -120.1200 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,28b3e3ff36ec5dbef21e84ad6ae84444f10b1a56a1a55db70cd659e8999953fb,SYNCED,0,
323,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:49:34 UTC"", ""temperature"": -20.75, ""humidity"": 86.1, ""location"": ""GPS: 45.1800 N, -120.1300 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,5a5a4b5126897666335846c0110a5d63f22f655ae461b67ad83106c84a9e0ff8,SYNCED,0,
324,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 06:04:34 UTC"", ""temperature"": -21.15, ""humidity"": 94.7, ""location"": ""GPS: 45.1800 N, -120.1400 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,f37c27d0bfddfd0b7d8bf8ef6b38ea6d4d2526ae8fe55b3dd6f437d61fa029e3,SYNCED,0,
325,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1018"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 06:19:34 UTC"", ""temperature"": -19.32, ""humidity"": 89.6, ""location"": ""GPS: 45.1800 N, -120.1500 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,3ee2b817789b00e5ad3bd1acb354f7df312ba2b39677820849982aa5dfaed338,SYNCED,0,
326,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 02:34:34 UTC"", ""temperature"": -19.2, ""humidity"": 86.4, ""location"": ""GPS: 45.1900 N, -120.0000 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,f7dead67a526cd57b27da4b7775ae760b077d433326cb6e8c4fe0ad53dcd5e34,SYNCED,0,
327,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 02:49:34 UTC"", ""temperature"": -21.79, ""humidity"": 86.4, ""location"": ""GPS: 45.1900 N, -120.0100 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,bb27ca11b595b09f041a53b526b598ef51bfdcfbe63bb2f1342bc223f1d4c7b6,SYNCED,0,
328,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:04:34 UTC"", ""temperature"": -20.41, ""humidity"": 85.6, ""location"": ""GPS: 45.1900 N, -120.0200 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,6d0c4d1e04f9089658101ab9840bc14ad5ece9748bef2214c23298d796de3d23,SYNCED,0,
329,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:19:34 UTC"", ""temperature"": -18.89, ""humidity"": 85.6, ""location"": ""GPS: 45.1900 N, -120.0300 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,719bca3ac5ac6c5a8b642216bd2fa40bb04109d91343547afb4933b0fc441207,SYNCED,0,
330,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:34:34 UTC"", ""temperature"": -18.46, ""humidity"": 91.3, ""location"": ""GPS: 45.1900 N, -120.0400 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,b73d83beefb9cb22ea78737efbc0c071f1c6bbbf5c61fae1ab804571da646576,SYNCED,0,
331,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -20.22, ""humidity"": 86.7, ""location"": ""GPS: 45.1900 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,3fe8321170956670a8c2419435e99ed263a4627c9e9f4b928a7a8726a02bd956,SYNCED,0,
332,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -19.81, ""humidity"": 87.2, ""location"": ""GPS: 45.1900 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,40221571589af7f11ac74483c48d087fdff016e95149070d47ded02e0942efea,SYNCED,0,
333,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -21.4, ""humidity"": 89.0, ""location"": ""GPS: 45.1900 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,e4019edbeaf73e56350b49a8a8fc169781424ef0f586e957e297051103678448,SYNCED,0,
334,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -20.04, ""humidity"": 93.7, ""location"": ""GPS: 45.1900 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,4d12335adc7d2014b81a6ab3b7a71d1521eb3c912d331ac08bb3ee37efa5ef5e,SYNCED,0,
335,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -20.97, ""humidity"": 85.9, ""location"": ""GPS: 45.1900 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,4d797908a4330db722db2766d12cc88f37f1b5ff902ac05f774cb1167636c045,SYNCED,0,
336,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -18.24, ""humidity"": 87.7, ""location"": ""GPS: 45.1900 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,ec93b1becf875de06c89efcb9713d86df12c849ac49164e48baac091a48e5e37,SYNCED,0,
337,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -18.44, ""humidity"": 90.2, ""location"": ""GPS: 45.1900 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,04e0ff5f11250fe307770a0b2bfedd503caa6ed441b7047ecc72dd09e25806aa,SYNCED,0,
338,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:34:34 UTC"", ""temperature"": -21.03, ""humidity"": 89.3, ""location"": ""GPS: 45.1900 N, -120.1200 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,4c890db9bd27df58b10d980d77544abee5d6fd85128585c64bc210cd66186d27,SYNCED,0,
339,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1019"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:49:34 UTC"", ""temperature"": -18.19, ""humidity"": 91.4, ""location"": ""GPS: 45.1900 N, -120.1300 W"", ""battery_status"": 95}",2026-09-15 06:34:41 UTC,1,2f9a026cdef5069b1abbc6098cb74e74a1828e2ae42148fccf5075dc3e6751cc,SYNCED,0,
