log_id,sensor_id,batch_id,shipment_id,timestamp,temperature,humidity,location,battery_status,signal_status,sensor_status,is_missing,is_noisy,is_imputed,original_temp,imputed_temp,anomaly_score
245963,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 01:39 UTC,2.29,94.4,"GPS: 48.2500 N, -122.9500 W",94,EXCELLENT,NORMAL,0,0,0,2.29,2.29,0.05
245964,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 01:54 UTC,3.11,94.7,"GPS: 48.2600 N, -122.9600 W",94,EXCELLENT,NORMAL,0,0,0,3.11,3.11,0.05
245965,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 02:09 UTC,3.91,93.8,"GPS: 48.2700 N, -122.9700 W",94,FAIR,NORMAL,0,0,0,3.91,3.91,0.05
245966,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 02:24 UTC,5.61,95.4,"GPS: 48.2800 N, -122.9800 W",94,EXCELLENT,NORMAL,0,0,0,5.61,5.61,0.05
245967,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 02:39 UTC,5.39,92.9,"GPS: 48.2900 N, -122.9900 W",94,FAIR,NORMAL,0,0,0,5.39,5.39,0.05
245968,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 02:54 UTC,4.49,94.0,"GPS: 48.3000 N, -123.0000 W",93,FAIR,NORMAL,0,0,0,4.49,4.49,0.05
245969,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 03:09 UTC,2.94,90.4,"GPS: 48.3100 N, -123.0100 W",93,FAIR,NORMAL,0,0,0,2.94,2.94,0.05
245970,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 03:24 UTC,4.98,90.9,"GPS: 48.3200 N, -123.0200 W",93,EXCELLENT,NORMAL,0,0,0,4.98,4.98,0.05
245971,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 03:39 UTC,3.29,89.8,"GPS: 48.3300 N, -123.0300 W",93,EXCELLENT,NORMAL,0,0,0,3.29,3.29,0.05
245972,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 03:54 UTC,2.98,93.3,"GPS: 48.3400 N, -123.0400 W",93,GOOD,NORMAL,0,0,0,2.98,2.98,0.05
245973,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 04:09 UTC,5.78,87.9,"GPS: 48.3500 N, -123.0500 W",93,GOOD,NORMAL,0,0,0,5.78,5.78,0.05
245974,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 04:24 UTC,3.61,89.8,"GPS: 48.3600 N, -123.0600 W",93,GOOD,NORMAL,0,0,0,3.61,3.61,0.05
245975,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 04:39 UTC,4.99,91.1,"GPS: 48.3700 N, -123.0700 W",93,GOOD,NORMAL,0,0,0,4.99,4.99,0.05
245976,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 04:54 UTC,4.01,87.6,"GPS: 48.3800 N, -123.0800 W",93,FAIR,NORMAL,0,0,0,4.01,4.01,0.05
245977,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 05:09 UTC,0.95,87.3,"GPS: 48.3900 N, -123.0900 W",93,EXCELLENT,WARNING,0,1,0,0.95,0.95,0.45
245978,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 05:24 UTC,3.14,87.4,"GPS: 48.4000 N, -123.1000 W",92,EXCELLENT,NORMAL,0,0,0,3.14,3.14,0.05
245979,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 05:39 UTC,3.14,89.0,"GPS: 48.4100 N, -123.1100 W",92,GOOD,NORMAL,0,0,0,3.14,3.14,0.05
245980,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 05:54 UTC,4.18,95.8,"GPS: 48.4200 N, -123.1200 W",92,GOOD,NORMAL,0,0,0,4.18,4.18,0.05
245981,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 06:09 UTC,2.55,86.9,"GPS: 48.4300 N, -123.1300 W",92,FAIR,NORMAL,0,0,0,2.55,2.55,0.05
245982,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 06:24 UTC,2.83,94.9,"GPS: 48.4400 N, -123.1400 W",92,EXCELLENT,NORMAL,0,0,0,2.83,2.83,0.05
245983,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 06:39 UTC,3.34,85.2,"GPS: 48.4500 N, -123.1500 W",92,FAIR,NORMAL,0,0,0,3.34,3.34,0.05
245984,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 06:54 UTC,2.35,91.9,"GPS: 48.4600 N, -123.1600 W",92,FAIR,NORMAL,0,0,0,2.35,2.35,0.05
245985,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 07:09 UTC,4.21,85.7,"GPS: 48.4700 N, -123.1700 W",92,GOOD,NORMAL,0,0,0,4.21,4.21,0.05
245986,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 07:24 UTC,3.44,89.9,"GPS: 48.4800 N, -123.1800 W",92,EXCELLENT,NORMAL,0,0,0,3.44,3.44,0.05
245987,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 07:39 UTC,3.14,88.7,"GPS: 48.4900 N, -123.1900 W",92,EXCELLENT,NORMAL,0,0,0,3.14,3.14,0.05
245988,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 07:54 UTC,3.83,88.7,"GPS: 48.5000 N, -123.2000 W",91,GOOD,NORMAL,0,0,0,3.83,3.83,0.05
245989,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 08:09 UTC,2.89,95.1,"GPS: 48.5100 N, -123.2100 W",91,GOOD,NORMAL,0,0,0,2.89,2.89,0.05
245990,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 08:24 UTC,2.77,95.6,"GPS: 48.5200 N, -123.2200 W",91,GOOD,NORMAL,0,0,0,2.77,2.77,0.05
245991,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 08:39 UTC,4.05,92.5,"GPS: 48.5300 N, -123.2300 W",91,EXCELLENT,NORMAL,0,0,0,4.05,4.05,0.05
245992,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 08:54 UTC,4.38,94.9,"GPS: 48.5400 N, -123.2400 W",91,FAIR,NORMAL,0,0,0,4.38,4.38,0.05
245993,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 09:09 UTC,2.83,91.7,"GPS: 48.5500 N, -123.2500 W",91,EXCELLENT,NORMAL,0,0,0,2.83,2.83,0.05
245994,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 09:24 UTC,3.29,94.1,"GPS: 48.5600 N, -123.2600 W",91,EXCELLENT,NORMAL,0,0,0,3.29,3.29,0.05
245995,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 09:39 UTC,3.48,91.2,"GPS: 48.5700 N, -123.2700 W",91,GOOD,NORMAL,0,0,0,3.48,3.48,0.05
245996,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 09:54 UTC,2.6,90.3,"GPS: 48.5800 N, -123.2800 W",91,GOOD,NORMAL,0,0,0,2.6,2.6,0.05
245997,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 10:09 UTC,5.02,92.7,"GPS: 48.5900 N, -123.2900 W",91,FAIR,NORMAL,0,0,0,5.02,5.02,0.05
245998,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 10:24 UTC,3.69,94.5,"GPS: 48.6000 N, -123.3000 W",90,FAIR,NORMAL,0,0,0,3.69,3.69,0.05
245999,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 10:39 UTC,19.84,93.9,"GPS: 48.6100 N, -123.3100 W",90,EXCELLENT,WARNING,0,1,0,19.84,19.84,0.45
246000,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 10:54 UTC,3.9,95.6,"GPS: 48.6200 N, -123.3200 W",90,FAIR,NORMAL,0,0,0,3.9,3.9,0.05
246001,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 11:09 UTC,3.68,88.6,"GPS: 48.6300 N, -123.3300 W",90,FAIR,NORMAL,0,0,0,3.68,3.68,0.05
246002,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 11:24 UTC,3.33,94.8,"GPS: 48.6400 N, -123.3400 W",90,GOOD,NORMAL,0,0,0,3.33,3.33,0.05
246003,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 11:39 UTC,4.95,93.0,"GPS: 48.6500 N, -123.3500 W",90,EXCELLENT,NORMAL,0,0,0,4.95,4.95,0.05
246004,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 11:54 UTC,4.79,89.0,"GPS: 48.6600 N, -123.3600 W",90,GOOD,NORMAL,0,0,0,4.79,4.79,0.05
246005,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 12:09 UTC,4.11,91.0,"GPS: 48.6700 N, -123.3700 W",90,GOOD,NORMAL,0,0,0,4.11,4.11,0.05
246006,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 12:24 UTC,2.46,87.9,"GPS: 48.6800 N, -123.3800 W",90,GOOD,NORMAL,0,0,0,2.46,2.46,0.05
246007,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 12:39 UTC,5.22,91.1,"GPS: 48.6900 N, -123.3900 W",90,FAIR,NORMAL,0,0,0,5.22,5.22,0.05
246008,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 12:54 UTC,4.6,89.6,"GPS: 48.7000 N, -123.4000 W",89,GOOD,NORMAL,0,0,0,4.6,4.6,0.05
246009,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 13:09 UTC,3.34,94.0,"GPS: 48.7100 N, -123.4100 W",89,FAIR,NORMAL,0,0,0,3.34,3.34,0.05
246010,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 13:24 UTC,4.14,88.8,"GPS: 48.7200 N, -123.4200 W",89,GOOD,NORMAL,0,0,0,4.14,4.14,0.05
246011,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 13:39 UTC,4.29,93.0,"GPS: 48.7300 N, -123.4300 W",89,GOOD,NORMAL,0,0,0,4.29,4.29,0.05
246012,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 13:54 UTC,2.96,91.6,"GPS: 48.7400 N, -123.4400 W",89,FAIR,NORMAL,0,0,0,2.96,2.96,0.05
246013,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 14:09 UTC,3.37,86.6,"GPS: 48.7500 N, -123.4500 W",89,FAIR,NORMAL,0,0,0,3.37,3.37,0.05
246014,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 14:24 UTC,5.03,90.0,"GPS: 48.7600 N, -123.4600 W",89,EXCELLENT,NORMAL,0,0,0,5.03,5.03,0.05
246015,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 14:39 UTC,-5.7,93.6,"GPS: 48.7700 N, -123.4700 W",89,FAIR,WARNING,0,1,0,-5.7,-5.7,0.45
246016,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 14:54 UTC,3.24,95.2,"GPS: 48.7800 N, -123.4800 W",89,GOOD,NORMAL,0,0,0,3.24,3.24,0.05
246017,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 15:09 UTC,5.06,95.5,"GPS: 48.7900 N, -123.4900 W",89,EXCELLENT,NORMAL,0,0,0,5.06,5.06,0.05
246018,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 15:24 UTC,4.34,89.6,"GPS: 48.8000 N, -123.5000 W",88,EXCELLENT,NORMAL,0,0,0,4.34,4.34,0.05
246019,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 15:39 UTC,3.11,91.9,"GPS: 48.8100 N, -123.5100 W",88,FAIR,NORMAL,0,0,0,3.11,3.11,0.05
246020,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 15:54 UTC,3.86,92.5,"GPS: 48.8200 N, -123.5200 W",88,EXCELLENT,NORMAL,0,0,0,3.86,3.86,0.05
246021,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 16:09 UTC,3.77,94.5,"GPS: 48.8300 N, -123.5300 W",88,EXCELLENT,NORMAL,0,0,0,3.77,3.77,0.05
246022,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 16:24 UTC,2.98,85.1,"GPS: 48.8400 N, -123.5400 W",88,EXCELLENT,NORMAL,0,0,0,2.98,2.98,0.05
246023,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 16:39 UTC,5.66,88.0,"GPS: 48.8500 N, -123.5500 W",88,FAIR,NORMAL,0,0,0,5.66,5.66,0.05
246024,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 16:54 UTC,3.75,92.9,"GPS: 48.8600 N, -123.5600 W",88,GOOD,NORMAL,0,0,0,3.75,3.75,0.05
246025,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 17:09 UTC,3.93,87.3,"GPS: 48.8700 N, -123.5700 W",88,FAIR,NORMAL,0,0,0,3.93,3.93,0.05
246026,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 17:24 UTC,3.86,94.3,"GPS: 48.8800 N, -123.5800 W",88,FAIR,NORMAL,0,0,0,3.86,3.86,0.05
246027,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 17:39 UTC,5.69,94.7,"GPS: 48.8900 N, -123.5900 W",88,FAIR,NORMAL,0,0,0,5.69,5.69,0.05
246028,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 17:54 UTC,3.48,90.2,"GPS: 48.9000 N, -123.6000 W",87,GOOD,NORMAL,0,0,0,3.48,3.48,0.05
246029,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 18:09 UTC,5.0,86.0,"GPS: 48.9100 N, -123.6100 W",87,GOOD,NORMAL,0,0,0,5.0,5.0,0.05
246030,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 18:24 UTC,2.31,86.4,"GPS: 48.9200 N, -123.6200 W",87,EXCELLENT,NORMAL,0,0,0,2.31,2.31,0.05
246031,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 18:39 UTC,2.53,93.9,"GPS: 48.9300 N, -123.6300 W",87,EXCELLENT,NORMAL,0,0,0,2.53,2.53,0.05
246032,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 18:54 UTC,4.12,94.7,"GPS: 48.9400 N, -123.6400 W",87,EXCELLENT,NORMAL,0,0,0,4.12,4.12,0.05
246033,SNS-1025,BTC-SEA-5025,SHP-2026-125,2026-08-31 19:09 UTC,4.55,86.8,"GPS: 48.9500 N, -123.6500 W",87,GOOD,NORMAL,0,0,0,4.55,4.55,0.05
246034,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 11:24 UTC,1.53,91.6,"GPS: 47.6000 N, -122.3000 W",100,EXCELLENT,NORMAL,0,0,0,1.53,1.53,0.05
246035,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 11:39 UTC,0.95,86.2,"GPS: 47.6100 N, -122.3100 W",100,FAIR,NORMAL,0,0,0,0.95,0.95,0.05
246036,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 11:54 UTC,2.74,92.5,"GPS: 47.6200 N, -122.3200 W",100,FAIR,NORMAL,0,0,0,2.74,2.74,0.05
246037,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 12:09 UTC,3.22,95.8,"GPS: 47.6300 N, -122.3300 W",100,GOOD,NORMAL,0,0,0,3.22,3.22,0.05
246038,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 12:24 UTC,1.33,91.9,"GPS: 47.6400 N, -122.3400 W",100,FAIR,NORMAL,0,0,0,1.33,1.33,0.05
246039,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 12:39 UTC,2.26,95.6,"GPS: 47.6500 N, -122.3500 W",100,GOOD,NORMAL,0,0,0,2.26,2.26,0.05
246040,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 12:54 UTC,1.03,85.3,"GPS: 47.6600 N, -122.3600 W",100,EXCELLENT,NORMAL,0,0,0,1.03,1.03,0.05
246041,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 13:09 UTC,-33.17,85.8,"GPS: 47.6700 N, -122.3700 W",100,EXCELLENT,WARNING,0,1,0,-33.17,-33.17,0.45
246042,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 13:24 UTC,3.49,94.5,"GPS: 47.6800 N, -122.3800 W",100,GOOD,NORMAL,0,0,0,3.49,3.49,0.05
246043,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 13:39 UTC,2.37,86.6,"GPS: 47.6900 N, -122.3900 W",100,GOOD,NORMAL,0,0,0,2.37,2.37,0.05
246044,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 13:54 UTC,2.32,95.6,"GPS: 47.7000 N, -122.4000 W",99,EXCELLENT,NORMAL,0,0,0,2.32,2.32,0.05
246045,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 14:09 UTC,2.09,91.3,"GPS: 47.7100 N, -122.4100 W",99,FAIR,NORMAL,0,0,0,2.09,2.09,0.05
246046,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 14:24 UTC,2.6,93.8,"GPS: 47.7200 N, -122.4200 W",99,EXCELLENT,NORMAL,0,0,0,2.6,2.6,0.05
246047,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 14:39 UTC,0.94,87.5,"GPS: 47.7300 N, -122.4300 W",99,EXCELLENT,NORMAL,0,0,0,0.94,0.94,0.05
246048,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 14:54 UTC,-32.6,94.8,"GPS: 47.7400 N, -122.4400 W",99,FAIR,WARNING,0,1,0,-32.6,-32.6,0.45
246049,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 15:09 UTC,7.71,86.3,"GPS: 47.7500 N, -122.4500 W",99,FAIR,WARNING,0,1,0,7.71,7.71,0.45
246050,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 15:24 UTC,0.82,92.0,"GPS: 47.7600 N, -122.4600 W",99,GOOD,NORMAL,0,0,0,0.82,0.82,0.05
246051,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 15:39 UTC,3.21,90.4,"GPS: 47.7700 N, -122.4700 W",99,GOOD,NORMAL,0,0,0,3.21,3.21,0.05
246052,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 15:54 UTC,2.25,91.7,"GPS: 47.7800 N, -122.4800 W",99,GOOD,NORMAL,0,0,0,2.25,2.25,0.05
246053,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 16:09 UTC,2.28,95.5,"GPS: 47.7900 N, -122.4900 W",99,GOOD,NORMAL,0,0,0,2.28,2.28,0.05
246054,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 16:24 UTC,3.26,88.1,"GPS: 47.8000 N, -122.5000 W",98,GOOD,NORMAL,0,0,0,3.26,3.26,0.05
246055,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 16:39 UTC,2.92,92.3,"GPS: 47.8100 N, -122.5100 W",98,EXCELLENT,NORMAL,0,0,0,2.92,2.92,0.05
246056,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 16:54 UTC,2.36,91.9,"GPS: 47.8200 N, -122.5200 W",98,GOOD,NORMAL,0,0,0,2.36,2.36,0.05
246057,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 17:09 UTC,0.95,94.0,"GPS: 47.8300 N, -122.5300 W",98,FAIR,NORMAL,0,0,0,0.95,0.95,0.05
246058,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 17:24 UTC,1.22,91.0,"GPS: 47.8400 N, -122.5400 W",98,EXCELLENT,NORMAL,0,0,0,1.22,1.22,0.05
246059,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 17:39 UTC,0.72,86.0,"GPS: 47.8500 N, -122.5500 W",98,EXCELLENT,NORMAL,0,0,0,0.72,0.72,0.05
246060,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 17:54 UTC,2.82,86.7,"GPS: 47.8600 N, -122.5600 W",98,EXCELLENT,NORMAL,0,0,0,2.82,2.82,0.05
246061,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 18:09 UTC,-23.37,87.3,"GPS: 47.8700 N, -122.5700 W",98,GOOD,WARNING,0,1,0,-23.37,-23.37,0.45
246062,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 18:24 UTC,3.72,86.7,"GPS: 47.8800 N, -122.5800 W",98,GOOD,NORMAL,0,0,0,3.72,3.72,0.05
246063,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 18:39 UTC,3.18,92.8,"GPS: 47.8900 N, -122.5900 W",98,EXCELLENT,NORMAL,0,0,0,3.18,3.18,0.05
246064,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 18:54 UTC,1.33,92.6,"GPS: 47.9000 N, -122.6000 W",97,GOOD,NORMAL,0,0,0,1.33,1.33,0.05
246065,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 19:09 UTC,2.04,95.5,"GPS: 47.9100 N, -122.6100 W",97,EXCELLENT,NORMAL,0,0,0,2.04,2.04,0.05
246066,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 19:24 UTC,1.25,86.8,"GPS: 47.9200 N, -122.6200 W",97,GOOD,NORMAL,0,0,0,1.25,1.25,0.05
246067,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 19:39 UTC,2.26,95.0,"GPS: 47.9300 N, -122.6300 W",97,EXCELLENT,NORMAL,0,0,0,2.26,2.26,0.05
246068,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 19:54 UTC,1.1,89.0,"GPS: 47.9400 N, -122.6400 W",97,GOOD,NORMAL,0,0,0,1.1,1.1,0.05
246069,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 20:09 UTC,1.88,88.5,"GPS: 47.9500 N, -122.6500 W",97,GOOD,NORMAL,0,0,0,1.88,1.88,0.05
246070,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 20:24 UTC,3.37,94.8,"GPS: 47.9600 N, -122.6600 W",97,GOOD,NORMAL,0,0,0,3.37,3.37,0.05
246071,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 20:39 UTC,2.52,91.6,"GPS: 47.9700 N, -122.6700 W",97,EXCELLENT,NORMAL,0,0,0,2.52,2.52,0.05
246072,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 20:54 UTC,1.94,92.5,"GPS: 47.9800 N, -122.6800 W",97,GOOD,NORMAL,0,0,0,1.94,1.94,0.05
246073,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 21:09 UTC,1.07,85.4,"GPS: 47.9900 N, -122.6900 W",97,FAIR,NORMAL,0,0,0,1.07,1.07,0.05
246074,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 21:24 UTC,1.01,87.3,"GPS: 48.0000 N, -122.7000 W",96,FAIR,NORMAL,0,0,0,1.01,1.01,0.05
246075,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 21:39 UTC,0.99,93.2,"GPS: 48.0100 N, -122.7100 W",96,EXCELLENT,NORMAL,0,0,0,0.99,0.99,0.05
246076,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 21:54 UTC,3.64,89.4,"GPS: 48.0200 N, -122.7200 W",96,FAIR,NORMAL,0,0,0,3.64,3.64,0.05
246077,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 22:09 UTC,1.59,88.8,"GPS: 48.0300 N, -122.7300 W",96,GOOD,NORMAL,0,0,0,1.59,1.59,0.05
246078,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 22:24 UTC,1.55,87.4,"GPS: 48.0400 N, -122.7400 W",96,FAIR,NORMAL,0,0,0,1.55,1.55,0.05
246079,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 22:39 UTC,0.9,95.2,"GPS: 48.0500 N, -122.7500 W",96,FAIR,NORMAL,0,0,0,0.9,0.9,0.05
246080,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 22:54 UTC,2.7,95.8,"GPS: 48.0600 N, -122.7600 W",96,EXCELLENT,NORMAL,0,0,0,2.7,2.7,0.05
246081,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 23:09 UTC,2.38,85.3,"GPS: 48.0700 N, -122.7700 W",96,GOOD,NORMAL,0,0,0,2.38,2.38,0.05
246082,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 23:24 UTC,11.22,93.4,"GPS: 48.0800 N, -122.7800 W",96,EXCELLENT,WARNING,0,1,0,11.22,11.22,0.45
246083,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 23:39 UTC,34.67,87.1,"GPS: 48.0900 N, -122.7900 W",96,EXCELLENT,WARNING,0,1,0,34.67,34.67,0.45
246084,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-30 23:54 UTC,1.74,92.9,"GPS: 48.1000 N, -122.8000 W",95,FAIR,NORMAL,0,0,0,1.74,1.74,0.05
246085,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 00:09 UTC,0.92,85.0,"GPS: 48.1100 N, -122.8100 W",95,FAIR,NORMAL,0,0,0,0.92,0.92,0.05
246086,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 00:24 UTC,1.36,93.1,"GPS: 48.1200 N, -122.8200 W",95,EXCELLENT,NORMAL,0,0,0,1.36,1.36,0.05
246087,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 00:39 UTC,3.63,91.6,"GPS: 48.1300 N, -122.8300 W",95,FAIR,NORMAL,0,0,0,3.63,3.63,0.05
246088,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 00:54 UTC,1.45,91.1,"GPS: 48.1400 N, -122.8400 W",95,FAIR,NORMAL,0,0,0,1.45,1.45,0.05
246089,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 01:09 UTC,2.11,89.9,"GPS: 48.1500 N, -122.8500 W",95,EXCELLENT,NORMAL,0,0,0,2.11,2.11,0.05
246090,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 01:24 UTC,2.05,88.1,"GPS: 48.1600 N, -122.8600 W",95,GOOD,NORMAL,0,0,0,2.05,2.05,0.05
246091,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 01:39 UTC,0.9,95.6,"GPS: 48.1700 N, -122.8700 W",95,EXCELLENT,NORMAL,0,0,0,0.9,0.9,0.05
246092,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 01:54 UTC,0.99,85.5,"GPS: 48.1800 N, -122.8800 W",95,EXCELLENT,NORMAL,0,0,0,0.99,0.99,0.05
246093,SNS-1026,BTC-SEA-5026,SHP-2026-126,2026-08-31 02:09 UTC,0.96,94.5,"GPS: 48.1900 N, -122.8900 W",95,GOOD,NORMAL,0,0,0,0.96,0.96,0.05
